"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"1393";"Kockengen";;;
"1394";"Nieuwer Ter Aa";;;
"1395";"Zutphen";;;
"1396";"Warnsveld";;;
"1397";"Oude Pekela";;;
"1398";"Nieuwe Pekela";;;
"1399";"Rhenen";;;
"1400";"Elst Ut";;;
"1401";"De Heen";;;
"1402";"Dinteloord";;;
"1403";"Kruisland";;;
"1404";"Nieuw-Vossemeer";;;
"1405";"Steenbergen";;;
"1406";"Maastricht";;;
"1407";"Agelo";;;
"1408";"Denekamp";;;
"1409";"Deurningen";;;
"1410";"Lattrop-Breklenkamp";;;
"1411";"Nutter";;;
"1412";"Ootmarsum";;;
"1413";"Oud Ootmarsum";;;
"1414";"Rossum";;;
"1415";"Saasveld";;;
"1416";"Tilligte";;;
"1417";"Weerselo";;;
"1418";"Beerta";"2008-01-23";"2011-04-07";
"1419";"Finsterwolde";;;
"1420";"Bad Nieuweschans";;;
"1421";"Nieuw Beerta";;;
"1422";"Drieborg";;;
"1423";"Oudezijl";;;
"1425";"Biezenmortel";;;
"1426";"Esch";;;
"1427";"Haaren";;;
"1428";"Helvoirt";;;
"1429";"Vaals";;;
"1430";"Lemiers";;;
"1431";"Vijlen";;;
"1432";"Arkel";;;
"1433";"Giessenburg";;;
"1434";"Hoogblokland";;;
"1435";"Hoornaar";;;
"1436";"Noordeloos";;;
"1437";"Schelluinen";;;
"1438";"Ambt Delden";;;
"1439";"Bentelo";;;
"1440";"Delden";;;
"1441";"Diepenheim";;;
"1442";"Goor";;;
"1443";"Hengevelde";;;
"1444";"Markelo";;;
"1445";"Aarle-Rixtel";;;
"1446";"Beek en Donk";;;
"1447";"Lieshout";;;
"1448";"Mariahout";;;
"1449";"Beers NB";;;
"1450";"Cuijk";;;
"1451";"Haps";;;
"1452";"Katwijk NB";;;
"1453";"Linden";;;
"1454";"Sint Agatha";;;
"1455";"Vianen NB";;;
"1456";"Best";;;
"1457";"Bergeijk";;;
"1458";"Luyksgestel";;;
"1459";"Riethoven";;;
"1460";"Westerhoven";;;
"1461";"Bunde";;;
"1462";"Geulle";;;
"1463";"Meerssen";;;
"1464";"Moorveld";;;
"1465";"Ulestraten";;;
"1466";"Lisse";;;
"1467";"Kapelle";;;
"1468";"Kloetinge";;;
"1469";"Schore";;;
"1470";"Wemeldinge";;;
"1471";"Winschoten";;;
"1473";"Venlo";;;
"1474";"Tegelen";;;
"1475";"Steyl";;;
"1476";"Belfeld";;;
"1477";"Papendrecht";;;
"1478";"Winterswijk";;;
"1479";"Winterswijk Meddo";;;
"1480";"Winterswijk Huppel";;;
"1481";"Winterswijk Ratum";;;
"1482";"Winterswijk Kotten";;;
"1483";"Winterswijk Woold";;;
"1484";"Winterswijk Miste";;;
"1485";"Winterswijk Henxel";;;
"1486";"Winterswijk Brinkheurne";;;
"1487";"Winterswijk Corle";;;
"1488";"Hippolytushoef";;;
"1489";"Den Oever";;;
"1490";"Westerland";;;
"1491";"Raalte";;;
"1492";"Heino";;;
"1493";"Mariënheem";;;
"1494";"Luttenberg";;;
"1495";"Laag Zuthem";;;
"1496";"Lierderholthuis";;;
"1497";"Broekland";;;
"1498";"Heeten";;;
"1499";"Nieuw Heeten";;;
"1500";"Velp";;;
"1501";"Rheden";;;
"1502";"De Steeg";;;
"1503";"Ellecom";;;
"1504";"Dieren";;;
"1505";"Spankeren";;;
"1506";"Laag-Soeren";;;
"1507";"Hem";;;
"1508";"Hoogkarspel";;;
"1509";"Oosterblokker";;;
"1510";"Oosterleek";;;
"1511";"Schellinkhout";;;
"1512";"Venhuizen";;;
"1513";"Westwoud";;;
"1514";"Wijdenes";;;
"1515";"Sevenum";;;
"1516";"Kronenberg";;;
"1517";"Evertsoord";;;
"1518";"Muiden";;;
"1519";"Muiderberg";;;
"1520";"Drempt";;;
"1521";"Hoog-Keppel";;;
"1522";"Laag-Keppel";;;
"1523";"Hummelo";;;
"1524";"Zelhem";;"2012-10-10";
"1525";"Halle";;"2012-10-16";
"1526";"Steenderen";;;
"1527";"Baak";;;
"1528";"Rha";;;
"1529";"Olburgen";;;
"1530";"Bronkhorst";;;
"1531";"Toldijk";;;
"1532";"Vierakker";;;
"1533";"Wichmond";;"2012-10-08";
"1534";"Vorden";;"2012-10-08";
"1535";"Hengelo (Gld)";;;
"1536";"Keijenborg";;;
"1537";"Ane";;;
"1538";"Anerveen";;;
"1539";"Anevelde";;;
"1540";"Balkbrug";;;
"1541";"Bergentheim";;;
"1542";"Brucht";;;
"1543";"Bruchterveld";;;
"1544";"Collendoorn";;;
"1545";"De Krim";;;
"1546";"Dedemsvaart";;;
"1547";"Den Velde";;;
"1548";"Diffelen";;;
"1549";"Gramsbergen";;;
"1550";"Hardenberg";;;
"1551";"Heemserveen";;;
"1552";"Holtheme";;;
"1553";"Holthone";;;
"1554";"Hoogenweg";;;
"1555";"Kloosterhaar";;;
"1556";"Loozen";;;
"1557";"Lutten";;;
"1558";"Mariënberg";;;
"1559";"Radewijk";;;
"1560";"Rheeze";;;
"1561";"Rheezerveen";;;
"1562";"Schuinesloot";;;
"1563";"Sibculo";;;
"1564";"Slagharen";;;
"1565";"Venebrugge";;;
"1566";"Rijssen";;;
"1567";"Holten";;;
"1568";"Maarheeze";;;
"1569";"Soerendonk";;;
"1570";"Gastel";;;
"1571";"Budel";;;
"1572";"Budel-Schoot";;;
"1573";"Budel-Dorplein";;;
"1574";"Varsseveld";;;
"1575";"Westendorp";;;
"1576";"Heelweg";;;
"1577";"Terborg";;;
"1578";"Silvolde";;;
"1579";"Sinderen";;;
"1580";"Ulft";;;
"1581";"Etten";;;
"1582";"Varsselder";;;
"1583";"Netterden";;;
"1584";"Megchelen";;;
"1585";"Gendringen";;;
"1586";"Voorst";;;
"1587";"Breedenbroek";;;
"1588";"Roosendaal";;;
"1589";"Wouw";;;
"1590";"Heerle";;;
