"CBSCode","BGMNaam","KadGemNaam","Sectie","DatumVanaf","DatumTot","Toelichting"
"1586","Oost Gelre","Lichtenvoorde","A",,,
"1586","Oost Gelre","Lichtenvoorde","B",,,
"1586","Oost Gelre","Lichtenvoorde","C",,,
"1586","Oost Gelre","Lichtenvoorde","D",,,
"1586","Oost Gelre","Lichtenvoorde","G",,,
"1586","Oost Gelre","Lichtenvoorde","H",,,
"1586","Oost Gelre","Lichtenvoorde","I",,,
"1586","Oost Gelre","Lichtenvoorde","K",,,
"1586","Oost Gelre","Lichtenvoorde","L",,,
"1586","Oost Gelre","Lichtenvoorde","M",,,
"1586","Oost Gelre","Lichtenvoorde","N",,,
"1586","Oost Gelre","Lichtenvoorde","O",,,
"1586","Oost Gelre","Lichtenvoorde","P",,,
"1586","Oost Gelre","Lichtenvoorde","R",,,
"1586","Oost Gelre","Lichtenvoorde","S",,,
"1586","Oost Gelre","Lichtenvoorde","T",,,
"1586","Oost Gelre","Lichtenvoorde","U",,,
"1586","Oost Gelre","Lichtenvoorde","V",,,
"1586","Oost Gelre","Lichtenvoorde","W",,,
"1598","Koggenland","Wester-Koggenland","A",,,
"1598","Koggenland","Wester-Koggenland","AA",,,
"1598","Koggenland","Wester-Koggenland","AB",,,
"1598","Koggenland","Wester-Koggenland","AC",,,
"1598","Koggenland","Wester-Koggenland","AD",,,
"1598","Koggenland","Wester-Koggenland","AE",,,
"1598","Koggenland","Wester-Koggenland","AF",,,
"1598","Koggenland","Wester-Koggenland","AG",,,
"1598","Koggenland","Wester-Koggenland","C",,,
"1598","Koggenland","Wester-Koggenland","F",,,
"1598","Koggenland","Wester-Koggenland","G",,,
"1598","Koggenland","Wester-Koggenland","H",,,
"1598","Koggenland","Wester-Koggenland","I",,,
"1598","Koggenland","Wester-Koggenland","K",,,
"1598","Koggenland","Wester-Koggenland","L",,,
"1598","Koggenland","Wester-Koggenland","M",,,
"1598","Koggenland","Wester-Koggenland","O",,,
"1598","Koggenland","Wester-Koggenland","P",,,
"1598","Koggenland","Wester-Koggenland","Q",,,
"1598","Koggenland","Wester-Koggenland","R",,,
"1598","Koggenland","Wester-Koggenland","S",,,
"1598","Koggenland","Wester-Koggenland","T",,,
"1598","Koggenland","Wester-Koggenland","W",,,
"1598","Koggenland","Wester-Koggenland","X",,,
"1598","Koggenland","Obdam","A",,,
"1598","Koggenland","Obdam","B",,,
"1598","Koggenland","Obdam","E",,,
"1598","Koggenland","Obdam","F",,,
"1598","Koggenland","Obdam","G",,,
"1598","Koggenland","Obdam","H",,,
"1598","Koggenland","Obdam","I",,,
"1621","Lansingerland","Berkel en Rodenrijs","A",,,
"1621","Lansingerland","Berkel en Rodenrijs","B",,,
"1621","Lansingerland","Berkel en Rodenrijs","C",,,
"1621","Lansingerland","Bergschenhoek","A",,,
"1621","Lansingerland","Bergschenhoek","B",,,
"1621","Lansingerland","Bleiswijk","A",,,
"1621","Lansingerland","Bleiswijk","B",,,
"1621","Lansingerland","Bleiswijk","C",,,
"1621","Lansingerland","Bleiswijk","D",,,
"1640","Leudal","Buggenum","A",,,
"1640","Leudal","Buggenum","B",,,
"1640","Leudal","Buggenum","C",,,
"1640","Leudal","Baexem","A",,,
"1640","Leudal","Baexem","B",,,
"1640","Leudal","Baexem","C",,,
"1640","Leudal","Baexem","D",,,
"1640","Leudal","Baexem","E",,,
"1640","Leudal","Grathem","A",,,
"1640","Leudal","Grathem","B",,,
"1640","Leudal","Grathem","C",,,
"1640","Leudal","Grathem","D",,,
"1640","Leudal","Grathem","E",,,
"1640","Leudal","Heythuysen","A",,,
"1640","Leudal","Heythuysen","C",,,
"1640","Leudal","Heythuysen","K",,,
"1640","Leudal","Heythuysen","L",,,
"1640","Leudal","Heythuysen","M",,,
"1640","Leudal","Heythuysen","N",,,
"1640","Leudal","Heythuysen","P",,,
"1640","Leudal","Heythuysen","R",,,
"1640","Leudal","Heythuysen","S",,,
"1640","Leudal","Heythuysen","T",,,
"1640","Leudal","Heythuysen","U",,,
"1640","Leudal","Heythuysen","V",,,
"1640","Leudal","Heythuysen","W",,,
"1640","Leudal","Heythuysen","Y",,,
"1640","Leudal","Haelen","A",,,
"1640","Leudal","Haelen","B",,,
"1640","Leudal","Haelen","C",,,
"1640","Leudal","Haelen","D",,,
"1640","Leudal","Haelen","E",,,
"1640","Leudal","Haelen","F",,,
"1640","Leudal","Haelen","G",,,
"1640","Leudal","Haelen","P",,,
"1640","Leudal","Horn","A",,,
"1640","Leudal","Horn","B",,,
"1640","Leudal","Horn","C",,,
"1640","Leudal","Horn","D",,,
"1640","Leudal","Hunsel","B",,,
"1640","Leudal","Hunsel","C",,,
"1640","Leudal","Hunsel","E",,,
"1640","Leudal","Hunsel","F",,,
"1640","Leudal","Hunsel","G",,,
"1640","Leudal","Hunsel","H",,,
"1640","Leudal","Hunsel","K",,,
"1640","Leudal","Hunsel","L",,,
"1640","Leudal","Hunsel","M",,,
"1640","Leudal","Hunsel","N",,,
"1640","Leudal","Ittervoort","A",,,
"1640","Leudal","Ittervoort","B",,,
"1640","Leudal","Neer","G",,,
"1640","Leudal","Neer","H",,,
"1640","Leudal","Neer","J",,,
"1640","Leudal","Neer","K",,,
"1640","Leudal","Neer","L",,,
"1640","Leudal","Neer","M",,,
"1640","Leudal","Neer","N",,,
"1640","Leudal","Neer","P",,,
"1640","Leudal","Nunhem","A",,,
"1640","Leudal","Nunhem","B",,,
"1640","Leudal","Neeritter","A",,,
"1640","Leudal","Roggel","A",,,
"1640","Leudal","Roggel","E",,,
"1640","Leudal","Roggel","G",,,
"1640","Leudal","Roggel","H",,,
"1641","Maasgouw","Beegden","A",,,
"1641","Maasgouw","Beegden","B",,,
"1641","Maasgouw","Beegden","C",,,
"1641","Maasgouw","Beegden","D",,,
"1641","Maasgouw","Beegden","E",,,
"1641","Maasgouw","Heel en Panheel","A",,,
"1641","Maasgouw","Heel en Panheel","B",,,
"1641","Maasgouw","Heel en Panheel","C",,,
"1641","Maasgouw","Heel en Panheel","D",,,
"1641","Maasgouw","Heel en Panheel","E",,,
"1641","Maasgouw","Heel en Panheel","F",,,
"1641","Maasgouw","Heel en Panheel","G",,,
"1641","Maasgouw","Linne","D",,,
"1641","Maasgouw","Linne","E",,,
"1641","Maasgouw","Maasbracht","B",,,
"1641","Maasgouw","Maasbracht","C",,,
"1641","Maasgouw","Maasbracht","E",,,
"1641","Maasgouw","Maasbracht","F",,,
"1641","Maasgouw","Maasbracht","G",,,
"1641","Maasgouw","Maasbracht","H",,,
"1641","Maasgouw","Maasbracht","L",,,
"1641","Maasgouw","Maasbracht","M",,,
"1641","Maasgouw","Maasbracht","O",,,
"1641","Maasgouw","Maasbracht","P",,,
"1641","Maasgouw","Maasbracht","R",,,
"1641","Maasgouw","Ohe en Laak","A",,,
"1641","Maasgouw","Ohe en Laak","B",,,
"1641","Maasgouw","Stevensweert","A",,,
"1641","Maasgouw","Stevensweert","B",,,
"1641","Maasgouw","Thorn","A",,,
"1641","Maasgouw","Thorn","B",,,
"1641","Maasgouw","Thorn","C",,,
"1641","Maasgouw","Thorn","D",,,
"1641","Maasgouw","Thorn","H",,,
"1641","Maasgouw","Wessem","A",,,
"1641","Maasgouw","Wessem","B",,,
"1641","Maasgouw","Wessem","C",,,
"1641","Maasgouw","Wessem","D",,,
"1652","Gemert-Bakel","Bakel en Milheeze","A",,,
"1652","Gemert-Bakel","Bakel en Milheeze","B",,,
"1652","Gemert-Bakel","Bakel en Milheeze","C",,,
"1652","Gemert-Bakel","Bakel en Milheeze","K",,,
"1652","Gemert-Bakel","Bakel en Milheeze","N",,,
"1652","Gemert-Bakel","Bakel en Milheeze","P",,,
"1652","Gemert-Bakel","Bakel en Milheeze","S",,,
"1652","Gemert-Bakel","Bakel en Milheeze","T",,,
"1652","Gemert-Bakel","Bakel en Milheeze","U",,,
"1652","Gemert-Bakel","Gemert","B",,,
"1652","Gemert-Bakel","Gemert","C",,,
"1652","Gemert-Bakel","Gemert","D",,,
"1652","Gemert-Bakel","Gemert","F",,,
"1652","Gemert-Bakel","Gemert","G",,,
"1652","Gemert-Bakel","Gemert","H",,,
"1652","Gemert-Bakel","Gemert","K",,,
"1652","Gemert-Bakel","Gemert","M",,,
"1652","Gemert-Bakel","Gemert","N",,,
"1652","Gemert-Bakel","Gemert","O",,,
"1652","Gemert-Bakel","Gemert","P",,,
"1655","Halderberge","Oud en Nieuw Gastel","A",,,
"1655","Halderberge","Oud en Nieuw Gastel","B",,,
"1655","Halderberge","Oud en Nieuw Gastel","D",,,
"1655","Halderberge","Oud en Nieuw Gastel","G",,,
"1655","Halderberge","Oud en Nieuw Gastel","H",,,
"1655","Halderberge","Hoeven","D",,,
"1655","Halderberge","Hoeven","E",,,
"1655","Halderberge","Hoeven","F",,,
"1655","Halderberge","Hoeven","G",,,
"1655","Halderberge","Hoeven","H",,,
"1655","Halderberge","Hoeven","K",,,
"1655","Halderberge","Hoeven","L",,,
"1655","Halderberge","Oudenbosch","A",,,
"1655","Halderberge","Oudenbosch","B",,,
"1655","Halderberge","Oudenbosch","C",,,
"1655","Halderberge","Oudenbosch","D",,,
"1655","Halderberge","Oudenbosch","E",,,
"1655","Halderberge","Oudenbosch","F",,,
"1658","Heeze-Leende","Heeze","A",,,
"1658","Heeze-Leende","Heeze","B",,,
"1658","Heeze-Leende","Heeze","C",,,
"1658","Heeze-Leende","Heeze","D",,,
"1658","Heeze-Leende","Heeze","E",,,
"1658","Heeze-Leende","Heeze","F",,,
"1658","Heeze-Leende","Heeze","G",,,
"1658","Heeze-Leende","Heeze","H",,,
"1658","Heeze-Leende","Leende","A",,,
"1658","Heeze-Leende","Leende","D",,,
"1658","Heeze-Leende","Leende","F",,,
"1658","Heeze-Leende","Leende","G",,,
"1658","Heeze-Leende","Leende","H",,,
"1659","Laarbeek","Aarle-Rixtel","A",,,
"1659","Laarbeek","Aarle-Rixtel","C",,,
"1659","Laarbeek","Aarle-Rixtel","D",,,
"1659","Laarbeek","Aarle-Rixtel","E",,,
"1659","Laarbeek","Aarle-Rixtel","G",,,
"1659","Laarbeek","Beek en Donk","B",,,
"1659","Laarbeek","Beek en Donk","C",,,
"1659","Laarbeek","Beek en Donk","F",,,
"1659","Laarbeek","Beek en Donk","I",,,
"1659","Laarbeek","Beek en Donk","K",,,
"1659","Laarbeek","Beek en Donk","L",,,
"1659","Laarbeek","Lieshout","A",,,
"1659","Laarbeek","Lieshout","C",,,
"1659","Laarbeek","Lieshout","D",,,
"1659","Laarbeek","Lieshout","F",,,
"1659","Laarbeek","Lieshout","H",,,
"1659","Laarbeek","Lieshout","I",,,
"1659","Laarbeek","Lieshout","K",,,
"1659","Laarbeek","Lieshout","L",,,
"1659","Laarbeek","Lieshout","M",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","A",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","D",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","E",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","F",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","G",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","H",,,
"1667","Reusel-De Mierden","Hooge en Lage Mierde","K",,,
"1667","Reusel-De Mierden","Reusel","A",,,
"1667","Reusel-De Mierden","Reusel","B",,,
"1667","Reusel-De Mierden","Reusel","C",,,
"1667","Reusel-De Mierden","Reusel","D",,,
"1667","Reusel-De Mierden","Reusel","E",,,
"1667","Reusel-De Mierden","Reusel","F",,,
"1667","Reusel-De Mierden","Reusel","G",,,
"1669","Roerdalen","Montfort","C",,,
"1669","Roerdalen","Montfort","E",,,
"1669","Roerdalen","Montfort","F",,,
"1669","Roerdalen","Montfort","G",,,
"1669","Roerdalen","Melick en Herkenbosch","A",,,
"1669","Roerdalen","Melick en Herkenbosch","B",,,
"1669","Roerdalen","Melick en Herkenbosch","C",,,
"1669","Roerdalen","Melick en Herkenbosch","D",,,
"1669","Roerdalen","Melick en Herkenbosch","E",,,
"1669","Roerdalen","Melick en Herkenbosch","F",,,
"1669","Roerdalen","Melick en Herkenbosch","G",,,
"1669","Roerdalen","Melick en Herkenbosch","H",,,
"1669","Roerdalen","Melick en Herkenbosch","K",,,
"1669","Roerdalen","Melick en Herkenbosch","L",,,
"1669","Roerdalen","Sint Odilienberg","A",,,
"1669","Roerdalen","Sint Odilienberg","B",,,
"1669","Roerdalen","Sint Odilienberg","C",,,
"1669","Roerdalen","Sint Odilienberg","D",,,
"1669","Roerdalen","Sint Odilienberg","E",,,
"1669","Roerdalen","Sint Odilienberg","F",,,
"1669","Roerdalen","Sint Odilienberg","G",,,
"1669","Roerdalen","Posterholt","A",,,
"1669","Roerdalen","Posterholt","B",,,
"1669","Roerdalen","Posterholt","D",,,
"1669","Roerdalen","Posterholt","E",,,
"1669","Roerdalen","Posterholt","F",,,
"1669","Roerdalen","Posterholt","G",,,
"1669","Roerdalen","Posterholt","H",,,
"1669","Roerdalen","Vlodrop","A",,,
"1669","Roerdalen","Vlodrop","B",,,
"1669","Roerdalen","Vlodrop","C",,,
"1669","Roerdalen","Vlodrop","E",,,
"1669","Roerdalen","Vlodrop","F",,,
"1669","Roerdalen","Vlodrop","G",,,
"1669","Roerdalen","Vlodrop","H",,,
"1674","Roosendaal","Roosendaal en Nispen","A",,,
"1674","Roosendaal","Roosendaal en Nispen","B",,,
"1674","Roosendaal","Roosendaal en Nispen","C",,,
"1674","Roosendaal","Roosendaal en Nispen","D",,,
"1674","Roosendaal","Roosendaal en Nispen","F",,,
"1674","Roosendaal","Roosendaal en Nispen","G",,,
"1674","Roosendaal","Roosendaal en Nispen","H",,,
"1674","Roosendaal","Roosendaal en Nispen","I",,,
"1674","Roosendaal","Roosendaal en Nispen","K",,,
"1674","Roosendaal","Roosendaal en Nispen","L",,,
"1674","Roosendaal","Roosendaal en Nispen","M",,,
"1674","Roosendaal","Roosendaal en Nispen","N",,,
"1674","Roosendaal","Roosendaal en Nispen","O",,,
"1674","Roosendaal","Roosendaal en Nispen","P",,,
"1674","Roosendaal","Roosendaal en Nispen","Q",,,
"1674","Roosendaal","Roosendaal en Nispen","R",,,
"1674","Roosendaal","Roosendaal en Nispen","S",,,
"1674","Roosendaal","Wouw","B",,,
"1674","Roosendaal","Wouw","D",,,
"1674","Roosendaal","Wouw","E",,,
"1674","Roosendaal","Wouw","H",,,
"1674","Roosendaal","Wouw","K",,,
"1674","Roosendaal","Wouw","L",,,
"1674","Roosendaal","Wouw","M",,,
"1674","Roosendaal","Wouw","N",,,
"1674","Roosendaal","Wouw","O",,,
"1674","Roosendaal","Wouw","P",,,
"1674","Roosendaal","Wouw","Q",,,
"1676","Schouwen-Duiveland","Bruinisse","F",,,
"1676","Schouwen-Duiveland","Bruinisse","G",,,
"1676","Schouwen-Duiveland","Bruinisse","H",,,
"1676","Schouwen-Duiveland","Brouwershaven","C",,,
"1676","Schouwen-Duiveland","Brouwershaven","D",,,
"1676","Schouwen-Duiveland","Brouwershaven","E",,,
"1676","Schouwen-Duiveland","Brouwershaven","F",,,
"1676","Schouwen-Duiveland","Brouwershaven","G",,,
"1676","Schouwen-Duiveland","Brouwershaven","H",,,
"1676","Schouwen-Duiveland","Brouwershaven","K",,,
"1676","Schouwen-Duiveland","Brouwershaven","L",,,
"1676","Schouwen-Duiveland","Brouwershaven","M",,,
"1676","Schouwen-Duiveland","Brouwershaven","N",,,
"1676","Schouwen-Duiveland","Brouwershaven","O",,,
"1676","Schouwen-Duiveland","Duiveland","A",,,
"1676","Schouwen-Duiveland","Duiveland","B",,,
"1676","Schouwen-Duiveland","Duiveland","C",,,
"1676","Schouwen-Duiveland","Duiveland","D",,,
"1676","Schouwen-Duiveland","Duiveland","E",,,
"1676","Schouwen-Duiveland","Duiveland","F",,,
"1676","Schouwen-Duiveland","Duiveland","G",,,
"1676","Schouwen-Duiveland","Duiveland","H",,,
"1676","Schouwen-Duiveland","Middenschouwen","A",,,
"1676","Schouwen-Duiveland","Middenschouwen","B",,,
"1676","Schouwen-Duiveland","Middenschouwen","C",,,
"1676","Schouwen-Duiveland","Middenschouwen","D",,,
"1676","Schouwen-Duiveland","Middenschouwen","E",,,
"1676","Schouwen-Duiveland","Middenschouwen","F",,,
"1676","Schouwen-Duiveland","Middenschouwen","G",,,
"1676","Schouwen-Duiveland","Middenschouwen","H",,,
"1676","Schouwen-Duiveland","Westerschouwen","A",,,
"1676","Schouwen-Duiveland","Westerschouwen","B",,,
"1676","Schouwen-Duiveland","Westerschouwen","C",,,
"1676","Schouwen-Duiveland","Westerschouwen","D",,,
"1676","Schouwen-Duiveland","Westerschouwen","E",,,
"1676","Schouwen-Duiveland","Westerschouwen","F",,,
"1676","Schouwen-Duiveland","Westerschouwen","G",,,
"1676","Schouwen-Duiveland","Westerschouwen","H",,,
"1676","Schouwen-Duiveland","Westerschouwen","K",,,
"1676","Schouwen-Duiveland","Westerschouwen","L",,,
"1676","Schouwen-Duiveland","Westerschouwen","M",,,
"1676","Schouwen-Duiveland","Westerschouwen","N",,,
"1676","Schouwen-Duiveland","Zierikzee","F",,,
"1676","Schouwen-Duiveland","Zierikzee","G",,,
"1676","Schouwen-Duiveland","Zierikzee","H",,,
"1676","Schouwen-Duiveland","Zierikzee","K",,,
"1676","Schouwen-Duiveland","Zierikzee","L",,,
"1676","Schouwen-Duiveland","Zierikzee","M",,,
"1676","Schouwen-Duiveland","Zierikzee","N",,,
"1680","Aa en Hunze","Anloo","A",,,
"1680","Aa en Hunze","Anloo","AA",,,
"1680","Aa en Hunze","Anloo","AB",,,
"1680","Aa en Hunze","Anloo","B",,,
"1680","Aa en Hunze","Anloo","C",,,
"1680","Aa en Hunze","Anloo","D",,,
"1680","Aa en Hunze","Anloo","K",,,
"1680","Aa en Hunze","Anloo","O",,,
"1680","Aa en Hunze","Anloo","P",,,
"1680","Aa en Hunze","Anloo","R",,,
"1680","Aa en Hunze","Anloo","S",,,
"1680","Aa en Hunze","Anloo","T",,,
"1680","Aa en Hunze","Anloo","U",,,
"1680","Aa en Hunze","Anloo","V",,,
"1680","Aa en Hunze","Anloo","W",,,
"1680","Aa en Hunze","Anloo","X",,,
"1680","Aa en Hunze","Anloo","Z",,,
"1680","Aa en Hunze","Gasselte","C",,,
"1680","Aa en Hunze","Gasselte","D",,,
"1680","Aa en Hunze","Gasselte","E",,,
"1680","Aa en Hunze","Gasselte","F",,,
"1680","Aa en Hunze","Gasselte","G",,,
"1680","Aa en Hunze","Gasselte","H",,,
"1680","Aa en Hunze","Gasselte","I",,,
"1680","Aa en Hunze","Gasselte","K",,,
"1680","Aa en Hunze","Gieten","A",,,
"1680","Aa en Hunze","Gieten","B",,,
"1680","Aa en Hunze","Gieten","C",,,
"1680","Aa en Hunze","Gieten","D",,,
"1680","Aa en Hunze","Gieten","E",,,
"1680","Aa en Hunze","Gieten","F",,,
"1680","Aa en Hunze","Gieten","G",,,
"1680","Aa en Hunze","Gieten","H",,,
"1680","Aa en Hunze","Gieten","I",,,
"1680","Aa en Hunze","Gieten","K",,,
"1680","Aa en Hunze","Rolde","A",,,
"1680","Aa en Hunze","Rolde","K",,,
"1680","Aa en Hunze","Rolde","L",,,
"1680","Aa en Hunze","Rolde","M",,,
"1680","Aa en Hunze","Rolde","N",,,
"1680","Aa en Hunze","Rolde","R",,,
"1680","Aa en Hunze","Rolde","S",,,
"1680","Aa en Hunze","Rolde","T",,,
"1680","Aa en Hunze","Rolde","U",,,
"1680","Aa en Hunze","Rolde","V",,,
"1680","Aa en Hunze","Rolde","X",,,
"1681","Borger-Odoorn","Borger","A",,,
"1681","Borger-Odoorn","Borger","B",,,
"1681","Borger-Odoorn","Borger","C",,,
"1681","Borger-Odoorn","Borger","D",,,
"1681","Borger-Odoorn","Borger","F",,,
"1681","Borger-Odoorn","Borger","G",,,
"1681","Borger-Odoorn","Borger","I",,,
"1681","Borger-Odoorn","Borger","K",,,
"1681","Borger-Odoorn","Borger","L",,,
"1681","Borger-Odoorn","Borger","M",,,
"1681","Borger-Odoorn","Borger","N",,,
"1681","Borger-Odoorn","Borger","O",,,
"1681","Borger-Odoorn","Borger","P",,,
"1681","Borger-Odoorn","Borger","R",,,
"1681","Borger-Odoorn","Odoorn","A",,,
"1681","Borger-Odoorn","Odoorn","B",,,
"1681","Borger-Odoorn","Odoorn","C",,,
"1681","Borger-Odoorn","Odoorn","D",,,
"1681","Borger-Odoorn","Odoorn","E",,,
"1681","Borger-Odoorn","Odoorn","F",,,
"1681","Borger-Odoorn","Odoorn","G",,,
"1681","Borger-Odoorn","Odoorn","H",,,
"1681","Borger-Odoorn","Odoorn","I",,,
"1681","Borger-Odoorn","Odoorn","K",,,
"1681","Borger-Odoorn","Odoorn","L",,,
"1681","Borger-Odoorn","Odoorn","M",,,
"1681","Borger-Odoorn","Odoorn","N",,,
"1681","Borger-Odoorn","Odoorn","O",,,
"1681","Borger-Odoorn","Odoorn","P",,,
"1681","Borger-Odoorn","Odoorn","R",,,
"1681","Borger-Odoorn","Odoorn","S",,,
"1684","Cuijk","Cuijk","A",,,
"1684","Cuijk","Cuijk","B",,,
"1684","Cuijk","Cuijk","C",,,
"1684","Cuijk","Cuijk","D",,,
"1684","Cuijk","Cuijk","E",,,
"1684","Cuijk","Cuijk","F",,,
"1684","Cuijk","Cuijk","G",,,
"1684","Cuijk","Cuijk","H",,,
"1684","Cuijk","Cuijk","K",,,
"1684","Cuijk","Cuijk","L",,,
"1684","Cuijk","Cuijk","M",,,
"1684","Cuijk","Cuijk","N",,,
"1684","Cuijk","Cuijk","P",,,
"1684","Cuijk","Cuijk","Q",,,
"1684","Cuijk","Cuijk","R",,,
"1684","Cuijk","Cuijk","S",,,
"1685","Landerd","Schaijk","A",,,
"1685","Landerd","Schaijk","B",,,
"1685","Landerd","Schaijk","C",,,
"1685","Landerd","Schaijk","E",,,
"1685","Landerd","Schaijk","F",,,
"1685","Landerd","Schaijk","G",,,
"1685","Landerd","Schaijk","H",,,
"1685","Landerd","Schaijk","I",,,
"1685","Landerd","Schaijk","K",,,
"1685","Landerd","Schaijk","L",,,
"1685","Landerd","Zeeland","E",,,
"1685","Landerd","Zeeland","H",,,
"1685","Landerd","Zeeland","K",,,
"1685","Landerd","Zeeland","L",,,
"1690","De Wolden","Ruinen","A",,,
"1690","De Wolden","Ruinen","B",,,
"1690","De Wolden","Ruinen","C",,,
"1690","De Wolden","Ruinen","D",,,
"1690","De Wolden","Ruinen","E",,,
"1690","De Wolden","Ruinen","F",,,
"1690","De Wolden","Ruinen","G",,,
"1690","De Wolden","Ruinen","H",,,
"1690","De Wolden","Ruinen","I",,,
"1690","De Wolden","Ruinen","K",,,
"1690","De Wolden","Ruinen","L",,,
"1690","De Wolden","Ruinen","M",,,
"1690","De Wolden","Ruinen","N",,,
"1690","De Wolden","Ruinerwold","A",,,
"1690","De Wolden","Ruinerwold","B",,,
"1690","De Wolden","Ruinerwold","C",,,
"1690","De Wolden","Ruinerwold","D",,,
"1690","De Wolden","Ruinerwold","E",,,
"1690","De Wolden","Ruinerwold","F",,,
"1690","De Wolden","Ruinerwold","G",,,
"1690","De Wolden","Ruinerwold","H",,,
"1690","De Wolden","Ruinerwold","L",,,
"1690","De Wolden","Ruinerwold","M",,,
"1690","De Wolden","De Wijk","A",,,
"1690","De Wolden","De Wijk","B",,,
"1690","De Wolden","De Wijk","C",,,
"1690","De Wolden","De Wijk","D",,,
"1690","De Wolden","De Wijk","E",,,
"1690","De Wolden","De Wijk","F",,,
"1690","De Wolden","De Wijk","G",,,
"1690","De Wolden","De Wijk","H",,,
"1690","De Wolden","De Wijk","I",,,
"1690","De Wolden","De Wijk","K",,,
"1690","De Wolden","De Wijk","L",,,
"1690","De Wolden","Zuidwolde","A",,,
"1690","De Wolden","Zuidwolde","B",,,
"1690","De Wolden","Zuidwolde","C",,,
"1690","De Wolden","Zuidwolde","D",,,
"1690","De Wolden","Zuidwolde","E",,,
"1690","De Wolden","Zuidwolde","F",,,
"1690","De Wolden","Zuidwolde","G",,,
"1690","De Wolden","Zuidwolde","H",,,
"1690","De Wolden","Zuidwolde","I",,,
"1690","De Wolden","Zuidwolde","K",,,
"1690","De Wolden","Zuidwolde","L",,,
"1690","De Wolden","Zuidwolde","M",,,
"1690","De Wolden","Zuidwolde","N",,,
